Id,X,Y,Topic,NearestNeighbor,NearestNeighborDistance
1348356127,-0.4825738,9.949446,import cv2; run txt2img; txt2img py | module modulenotfounderror ldm | module named txt2img py util ldm,256,0.03227539762965279
1348418269,0.8873488,7.2683253,images generated; trying generate; sample batch | half stuff point | rick causes ve tried,273,0.044626647248539146
1348432905,0.23037231,10.511124,utils import; error python; pipeline_utils py | import utils pipelines | import utils transformers,617,0.02092562389777351
1348482570,-1.1785283,8.386566,,436,0.1559620063388506
1348523330,3.604359,6.7475257,prompt images; text prompt; prompt image | info image prompt | image info prompts scale,224,0.037092683989992846
1348601669,0.5619091,5.7099514,usage gpu; vram usage; image generation | vram generation generations | generation bot gpu,344,0.06256879566714407
1348704877,2.9945147,10.60787,,90,0.36720596370006103
1349288079,4.1533637,8.771564,training custom; training script; pretrained model | condition training dataset | condition training script resume,166,0.0426519929763437
1350138638,1.3178648,8.0183735,running img2img; img2img py; run img2img | img2img path directory | img2img py filenotfounderror errno isfile,95,0.11361368315582661
1350142542,-0.3839936,9.842227,,122,0.05863209428425178
1350161339,1.3886212,8.484632,txt2img py; img2img py; img2img runtimeerror | bertforsequenceclassification model bertforsequenceclassification img2img | cliptextmodel checkpoint initializing bertforsequenceclassification model,265,0.07220772763671361
1350208164,0.549237,8.54494,txt2img py; txt2img; plms error | clip vit patch14 | vit large openai clip load,21,0.055116490962950127
1350318250,1.1348816,9.461343,error; vision_model; bias vision_model | line file diffusion | encoder layers vision_model encoder py line,16,0.0512138019588919
1350338158,-0.602506,5.7405524,management pytorch_cuda_alloc_conf; pytorch_cuda_alloc_conf; cuda memory | memory gib reserved | cuda memory gib allocated avoid fragmentation,580,0.035309443686664874
1350387508,0.19623217,5.0324974,,274,0.007460465640542993
1350698144,4.2129145,8.304521,,292,0.019747016331309524
1350796343,2.2078502,7.136101,img2img py; using img2img; img2img | image input background | background output img2img,555,0.06629359659532912
1350805263,0.19010471,8.461194,tokenizer; transformers tokenization_utils_base; tokenization_utils_base | tokenizer integer int | attention_mask integer vit large,328,0.01973029472235532
1350897187,1.1540569,8.120344,running img2img; img2img py; run img2img | img2img path directory | img2img py filenotfounderror errno isfile,492,0.022881327111544232
