Id,X,Y,Topic,NearestNeighbor,NearestNeighborDistance
1452384700,0.25993943,2.2073982,,204,0.042887053879853206
1452554473,4.3048897,-0.9295848,site loadassets; html files; loadassets | files copy static files | copy static files static,275,0.018400104160331228
1458112361,1.6713527,-3.2687438,_config ts; cli ts; deno task | deno ts download | deno land https deno download,22,0.0880214539888313
1459272498,2.5911565,0.81899875,,127,0.1926641141442461
1460263171,3.518362,1.4391658,plugins metas; _data yml; metas plugin | feed metas title | metas description rss,58,0.18901937478756298
1461848442,1.9192433,1.4729835,,263,0.12208204050024864
1462542302,2.4933052,-2.2834806,_config ts; cli ts; deno task | deno ts download | deno land https deno download,68,0.09832403680898644
1462592306,4.52948,-0.09750418,,175,0.21645097779482
1462979064,0.9894927,1.1334233,,336,0.09120289365784472
1466798490,1.1594938,-0.48681608,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,431,0.04552757804517095
1469448878,2.1976488,0.17866783,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,341,0.0633847667673439
1471664882,1.6071101,-3.5518296,_config ts; cli ts; deno task | deno ts download | deno land https deno download,50,0.018550322381586448
1472235766,2.1136665,-3.4088666,_config ts; cli ts; deno task | deno ts download | deno land https deno download,360,0.02369821689963461
1473098175,1.3707926,0.14805283,preact jsx; jsx preact; react jsx | jsx preact react | preact use react precompile,224,0.043201022905959535
1488469875,2.3126419,-0.13160099,jsx plugins; typescript; using jsx | interface pagination type | pagination doctype menu,245,0.08851622570017925
1488473349,1.2074634,0.4803671,,383,0.2428279656592265
1492700732,1.1387882,-0.41792363,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,431,0.03164637372778331
1497716681,1.5966611,-3.8530164,_config ts; cli ts; deno task | deno ts download | deno land https deno download,366,0.03187604804453275
1504869208,4.649997,0.08999769,subdirectory; page src; directory | server data url | server md directory,279,0.007045605478183481
1505689262,1.6249071,-3.5838642,_config ts; cli ts; deno task | deno ts download | deno land https deno download,314,0.03664629371936537
1513805170,0.5397703,0.80014485,tailwindcss plugins; plugins tailwindcss; tailwindcss ts | tailwind tailwindcss postcss | postcss typography string,102,0.14710735420537202
1513895047,0.9525102,1.4116269,,266,0.04191859742373979
1522463996,1.9671161,1.6448114,plugins pagefind; plugins idea; pagefind plugin | idea pagefind suffix | land discussions related https enhancement plugins,326,0.15098360761515667
1522465655,1.8222046,1.6024239,plugins pagefind; plugins idea; pagefind plugin | idea pagefind suffix | land discussions related https enhancement plugins,263,0.05845198763609128
1527842518,3.5311012,0.63065344,page js; pages generated; generated pages | pages page data | data generated pages renderorder,276,0.03896282616906199
1529279405,0.8472535,-1.7755952,init script; cli; cli interface | init enhancement suggestions | option cli site,283,0.11526049070291972
1532383908,1.5218251,-2.6245048,_config ts; cli ts; deno task | deno ts download | deno land https deno download,114,0.034997426738300294
1534804022,1.881051,-3.4852846,_config ts; cli ts; deno task | deno ts download | deno land https deno download,374,0.20864295351119927
1551758565,2.7770329,-0.95191634,ts import; template; export default | pug file changes | pug ts head,439,0.02983592001913847
1551821237,1.7407725,1.0478147,enhancement add; plugin add; enhancement idea | matter plugin enhancement | enhancement add plugin com 11ty,229,0.06172111783400971
1552156199,0.38803488,0.18312454,tailwindcss plugins; plugins tailwindcss; tailwindcss ts | tailwind tailwindcss postcss | postcss typography string,419,0.0669822534556
1560794243,4.754768,1.2595319,sitemap plugin; sitemap; prettyurls | sitemap urls url | 101 114 97,105,0.0028868185079940784
1560808085,4.835609,1.0795904,sitemap plugin; sitemap; prettyurls | sitemap urls url | 101 114 97,40,0.1931416368844044
1568789705,0.8983118,1.1314214,tailwindcss plugins; plugins tailwindcss; tailwindcss ts | tailwind tailwindcss postcss | postcss typography string,311,0.09120289365784472
1572209816,4.77464,-0.43603,subdirectory; page src; directory | server data url | server md directory,221,0.05417090880016223
1573289968,2.416263,2.213668,,184,0.22601930400690728
1578457442,2.0021517,-0.21302988,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,152,0.03814889904982462
1579562893,1.9687839,-0.26001263,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,152,0.03927098748484318
1581447320,2.2465525,0.13834344,,313,0.0633847667673439
1583383524,4.9398913,-0.41820675,subdirectory; page src; directory | server data url | server md directory,203,0.0630271019289674
1585754143,4.898499,-0.5311779,subdirectory; page src; directory | server data url | server md directory,342,0.12031541972763185
1587352606,0.8010557,2.2945354,,259,0.19309398067471434
1589893470,4.9221425,3.2417278,transform_images; source srcset; picture plugin | summary jpg images | summary webp imagick,271,0.07749533849252507
1597543948,2.0271769,-0.3003851,plugins markdown; markdown plugin; markdown ts | markdown toc options | toc options md,241,0.03455449412297353
1606820484,4.612908,2.361411,date format; date plugin; date property | date dates format | format iso 01 01,273,0.010038785298227756
1610365009,4.748078,-0.17237584,subdirectory; page src; directory | server data url | server md directory,115,0.04478942738304626
1629455059,1.8530084,-0.9862618,,293,0.3503843322035331
1629746219,4.895048,-0.6694881,subdirectory; page src; directory | server data url | server md directory,343,0.13835323731633414
1630286707,2.9978316,0.54946095,template engines; layout layouts; template | layouts export layout | layouts faster export const,33,0.08062277906443235
1635636805,1.578521,-1.8696682,,201,0.4591389800951726
